ElementCode,System,Table,Element,SystemType,Level,HIV,ProgramArea,Goal,PotentialOverlapHIV
4741,HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS F100,Electronic,District,Y,NUTRITION,1,N
4742,HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS F75,Electronic,District,Y,NUTRITION,1,N
4743,HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS LIKUNI PHALA,Electronic,District,Y,NUTRITION,1,N
4744,HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS MAIZE MEAL,Electronic,District,Y,NUTRITION,1,N
4745,HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS OIL,Electronic,District,Y,NUTRITION,1,N
4746,HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS PLUMPYNUT,Electronic,District,Y,NUTRITION,1,N
4747,HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS PULSES,Electronic,District,Y,NUTRITION,1,N
4748,HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS RUTF,Electronic,District,Y,NUTRITION,1,N
4749,HMIS,DHIS,SS QUANTITY FOR COOKING DEMONSTRATIONS SUGAR,Electronic,District,Y,NUTRITION,1,N
4750,HMIS,DHIS,SS QUANTITY LOST DSM,Electronic,District,Y,NUTRITION,1,Y
4751,HMIS,DHIS,SS QUANTITY LOST F100,Electronic,District,Y,NUTRITION,1,Y
4752,HMIS,DHIS,SS QUANTITY LOST F75,Electronic,District,Y,NUTRITION,1,Y
4753,HMIS,DHIS,SS QUANTITY LOST LIKUNI PHALA,Electronic,District,Y,NUTRITION,1,Y
4754,HMIS,DHIS,SS QUANTITY LOST MAIZE MEAL,Electronic,District,Y,NUTRITION,1,Y
4755,HMIS,DHIS,SS QUANTITY LOST OIL,Electronic,District,Y,NUTRITION,1,Y
4756,HMIS,DHIS,SS QUANTITY LOST PLUMPYNUT,Electronic,District,Y,NUTRITION,1,Y
4757,HMIS,DHIS,SS QUANTITY LOST PULSES,Electronic,District,Y,NUTRITION,1,Y
4758,HMIS,DHIS,SS QUANTITY LOST RUFT,Electronic,District,Y,NUTRITION,1,Y
4759,HMIS,DHIS,SS QUANTITY LOST SUGAR,Electronic,District,Y,NUTRITION,1,Y
4760,HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH DSM,Electronic,District,Y,NUTRITION,1,Y
4761,HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH F100,Electronic,District,Y,NUTRITION,1,Y
4762,HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH F75,Electronic,District,Y,NUTRITION,1,Y
4763,HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH LIKUNI PHALA,Electronic,District,Y,NUTRITION,1,Y
4764,HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH MAIZE MEAL,Electronic,District,Y,NUTRITION,1,Y
4765,HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH OIL,Electronic,District,Y,NUTRITION,1,Y
4766,HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH PLUMPYNUT,Electronic,District,Y,NUTRITION,1,Y
4767,HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH PULSES,Electronic,District,Y,NUTRITION,1,Y
4768,HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH RUTF,Electronic,District,Y,NUTRITION,1,Y
4769,HMIS,DHIS,SS REQUEST FOR THE FOLLOWING MONTH SUGAR,Electronic,District,Y,NUTRITION,1,Y
4770,HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH DSM,Electronic,District,Y,NUTRITION,1,Y
4771,HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH F100,Electronic,District,Y,NUTRITION,1,Y
4772,HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH F75,Electronic,District,Y,NUTRITION,1,Y
4773,HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH LIKUNI PHALA,Electronic,District,Y,NUTRITION,1,Y
4774,HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH MAIZE MEAL,Electronic,District,Y,NUTRITION,1,Y
4775,HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH OIL,Electronic,District,Y,NUTRITION,1,Y
4776,HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH PLUMPYNUT,Electronic,District,Y,NUTRITION,1,Y
4777,HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH PULSES,Electronic,District,Y,NUTRITION,1,Y
4778,HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH RUTF,Electronic,District,Y,NUTRITION,1,Y
4779,HMIS,DHIS,SS STOCK ON FIRST DAY OF MONTH SUGAR,Electronic,District,Y,NUTRITION,1,Y
4780,HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH DSM,Electronic,District,Y,NUTRITION,1,Y
4781,HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH F100,Electronic,District,Y,NUTRITION,1,Y
4782,HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH F75,Electronic,District,Y,NUTRITION,1,Y
4783,HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH LIKUNI PHALA,Electronic,District,Y,NUTRITION,1,Y
4784,HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH MAIZE MEAL,Electronic,District,Y,NUTRITION,1,Y
4785,HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH OIL,Electronic,District,Y,NUTRITION,1,Y
4786,HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH PLUMPYNUT,Electronic,District,Y,NUTRITION,1,Y
4787,HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH PULSES,Electronic,District,Y,NUTRITION,1,Y
4788,HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH RUTF,Electronic,District,Y,NUTRITION,1,Y
4789,HMIS,DHIS,SS STOCK ON LAST DAY OF THE MONTH SUGAR,Electronic,District,Y,NUTRITION,1,Y
4790,HMIS,DHIS,STI 0 19 YEARS,Electronic,District,Y,ART,4,Y
4791,HMIS,DHIS,STI 20 24 YEARS,Electronic,District,Y,ART,4,Y
4792,HMIS,DHIS,STI 25 YEARS OR OLDER,Electronic,District,Y,ART,4,Y
4793,HMIS,DHIS,STI AVD DIAGNOSIS HIGH RISK,Electronic,District,Y,ART,4,Y
4794,HMIS,DHIS,STI AVD DIAGNOSIS LOW RISK,Electronic,District,Y,ART,4,Y
4795,HMIS,DHIS,STI BA DIAGNOSIS,Electronic,District,Y,ART,4,Y
4796,HMIS,DHIS,STI BENZATHINE PENICILLIN,Electronic,District,Y,ART,4,Y
4797,HMIS,DHIS,STI BU DIAGNOSIS,Electronic,District,Y,ART,4,Y
4798,HMIS,DHIS,STI CLIENT TYPE INDEX CASES,Electronic,District,Y,ART,4,Y
4799,HMIS,DHIS,STI CLIENT TYPE PARTNERS ASYMPTOMATIC,Electronic,District,Y,ART,4,Y
4800,HMIS,DHIS,STI CLIENT TYPE PARTNERS SYMPTOMATIC,Electronic,District,Y,ART,4,Y
4801,HMIS,DHIS,STI DOXYCYCLIN,Electronic,District,Y,ART,4,Y
4802,HMIS,DHIS,STI GENTAMYCIN,Electronic,District,Y,ART,4,Y
4803,HMIS,DHIS,STI GENTIAL WARTS DIAGNOSIS,Electronic,District,Y,ART,4,Y
4804,HMIS,DHIS,STI GUD DIAGNOSIS,Electronic,District,Y,ART,4,Y
4805,HMIS,DHIS,STI HIV TEST NEW NEGATIVE,Electronic,District,Y,ART,2,Y
4806,HMIS,DHIS,STI HIV TEST NEW POSITIVE,Electronic,District,Y,ART,24,Y
4807,HMIS,DHIS,STI HIV TEST NOT DONE,Electronic,District,Y,ART,2,Y
4808,HMIS,DHIS,STI HIV TEST PREVIOUS POSITIVE NOT ON ART,Electronic,District,Y,ART,2,Y
4809,HMIS,DHIS,STI HIV TEST PREVIOUS POSITIVE ON ART,Electronic,District,Y,ART,24,Y
4810,HMIS,DHIS,STI LAP DIAGNOSIS,Electronic,District,Y,ART,4,Y
4811,HMIS,DHIS,STI METRONIDAZOLE,Electronic,District,Y,ART,4,Y
4812,HMIS,DHIS,STI NC DIAGNOSIS,Electronic,District,Y,ART,4,Y
4813,HMIS,DHIS,STI OTHER DIAGNOSIS,Electronic,District,Y,ART,4,Y
4814,HMIS,DHIS,STI PARTNER SLIPS GIVEN,Electronic,District,Y,ART,4,Y
4815,HMIS,DHIS,STI REFERRED FOR ART  FOR ASSESSMENT,Electronic,District,Y,ART,34,Y
4816,HMIS,DHIS,STI REFERRED FOR GYNAE REVIEW SERVICES,Electronic,District,Y,ART,34,Y
4817,HMIS,DHIS,STI REFERRED FOR LAB SERVICES,Electronic,District,Y,ART,4,Y
4818,HMIS,DHIS,STI REFERRED FOR OTHER SERVICES,Electronic,District,Y,ART,4,Y
4819,HMIS,DHIS,STI REFERRED FOR PMTCT SERVICES,Electronic,District,Y,ART,46,Y
4820,HMIS,DHIS,STI REFERRED FOR REPEAT HTC SERVICES,Electronic,District,Y,ART,234,Y
4821,HMIS,DHIS,STI REFERRED FOR SURGICAL REVIEW SERVICES,Electronic,District,Y,ART,3,Y
4822,HMIS,DHIS,STI SS DIAGNOSIS,Electronic,District,Y,ART,4,Y
4823,HMIS,DHIS,STI SYPHILIS PRP VDRL DIAGNOSIS,Electronic,District,Y,ART,4,Y
4824,HMIS,DHIS,STI TESTED MALES,Electronic,District,Y,ART,4,Y
4825,HMIS,DHIS,STI TESTED NON PREGNANT FEMALES,Electronic,District,Y,ART,4,Y
4826,HMIS,DHIS,STI TESTED PREGNANT FEMALES,Electronic,District,Y,ART,4,Y
4827,HMIS,DHIS,STI TREATMENT NEVER,Electronic,District,Y,ART,4,Y
4828,HMIS,DHIS,STI TREATMENT OLD > 3 MONTHS AGO,Electronic,District,Y,ART,4,Y
4829,HMIS,DHIS,STI TREATMENT RECENT <= 3 MONTHS,Electronic,District,Y,ART,4,Y
4830,HMIS,DHIS,STI UD DIAGNOSIS,Electronic,District,Y,ART,4,Y
4832,HMIS,DHIS,TBCF EPTB 0 4 F,Electronic,District,Y,ART,4,?
4833,HMIS,DHIS,TBCF EPTB 0 4 M,Electronic,District,Y,ART,4,?
4834,HMIS,DHIS,TBCF EPTB 15 24 F,Electronic,District,Y,ART,4,?
4835,HMIS,DHIS,TBCF EPTB 15 24 M,Electronic,District,Y,ART,4,?
4836,HMIS,DHIS,TBCF EPTB 25 34 F,Electronic,District,Y,ART,4,?
4837,HMIS,DHIS,TBCF EPTB 25 34 M,Electronic,District,Y,ART,4,?
4838,HMIS,DHIS,TBCF EPTB 35 44 F,Electronic,District,Y,ART,4,?
4839,HMIS,DHIS,TBCF EPTB 35 44 M,Electronic,District,Y,ART,4,?
4840,HMIS,DHIS,TBCF EPTB 45 54 F,Electronic,District,Y,ART,4,?
4841,HMIS,DHIS,TBCF EPTB 45 54 M,Electronic,District,Y,ART,4,?
4842,HMIS,DHIS,TBCF EPTB 5 14 F,Electronic,District,Y,ART,4,?
4843,HMIS,DHIS,TBCF EPTB 5 14 M,Electronic,District,Y,ART,4,?
4844,HMIS,DHIS,TBCF EPTB 55 64 F,Electronic,District,Y,ART,4,?
4845,HMIS,DHIS,TBCF EPTB 55 64 M,Electronic,District,Y,ART,4,?
4846,HMIS,DHIS,TBCF EPTB 65+ F,Electronic,District,Y,ART,4,?
4847,HMIS,DHIS,TBCF EPTB 65+ M,Electronic,District,Y,ART,4,?
4848,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  0 4 F,Electronic,District,Y,ART,4,?
4849,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  0 4 M,Electronic,District,Y,ART,4,?
4850,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  15 24 F,Electronic,District,Y,ART,4,?
4851,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  15 24 M,Electronic,District,Y,ART,4,?
4852,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  25 34 F,Electronic,District,Y,ART,4,?
4853,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  25 34 M,Electronic,District,Y,ART,4,?
4854,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  35 44 F,Electronic,District,Y,ART,4,?
4855,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  35 44 M,Electronic,District,Y,ART,4,?
4856,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  45 54 F,Electronic,District,Y,ART,4,?
4857,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  45 54 M,Electronic,District,Y,ART,4,?
4858,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  5 14 F,Electronic,District,Y,ART,4,?
4859,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  5 14 M,Electronic,District,Y,ART,4,?
4860,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  55 64 F,Electronic,District,Y,ART,4,?
4861,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  55 64 M,Electronic,District,Y,ART,4,?
4862,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  65+ F,Electronic,District,Y,ART,4,?
4863,HMIS,DHIS,TBCF NEW PUL MTB + XPERT  65+ M,Electronic,District,Y,ART,4,?
4864,HMIS,DHIS,TBCF OTHER 0 4 F,Electronic,District,Y,ART,4,?
4865,HMIS,DHIS,TBCF OTHER 0 4 M,Electronic,District,Y,ART,4,?
4866,HMIS,DHIS,TBCF OTHER 15 24 F,Electronic,District,Y,ART,4,?
4867,HMIS,DHIS,TBCF OTHER 15 24 M,Electronic,District,Y,ART,4,?
4868,HMIS,DHIS,TBCF OTHER 25 34 F,Electronic,District,Y,ART,4,?
4869,HMIS,DHIS,TBCF OTHER 25 34 M,Electronic,District,Y,ART,4,?
4870,HMIS,DHIS,TBCF OTHER 35 44 F,Electronic,District,Y,ART,4,?
4871,HMIS,DHIS,TBCF OTHER 35 44 M,Electronic,District,Y,ART,4,?
4872,HMIS,DHIS,TBCF OTHER 45 54 F,Electronic,District,Y,ART,4,?
4873,HMIS,DHIS,TBCF OTHER 45 54 M,Electronic,District,Y,ART,4,?
4874,HMIS,DHIS,TBCF OTHER 5 14 F,Electronic,District,Y,ART,4,?
4875,HMIS,DHIS,TBCF OTHER 5 14 M,Electronic,District,Y,ART,4,?
4876,HMIS,DHIS,TBCF OTHER 55 64 F,Electronic,District,Y,ART,4,?
4877,HMIS,DHIS,TBCF OTHER 55 64 M,Electronic,District,Y,ART,4,?
4878,HMIS,DHIS,TBCF OTHER 65+ F,Electronic,District,Y,ART,4,?
4879,HMIS,DHIS,TBCF OTHER 65+ M,Electronic,District,Y,ART,4,?
4880,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 0 4 F,Electronic,District,Y,ART,4,?
4881,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 0 4 M,Electronic,District,Y,ART,4,?
4882,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 15 24 F,Electronic,District,Y,ART,4,?
4883,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 15 24 M,Electronic,District,Y,ART,4,?
4884,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 25 34 F,Electronic,District,Y,ART,4,?
4885,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 25 34 M,Electronic,District,Y,ART,4,?
4886,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 35 44 F,Electronic,District,Y,ART,4,?
4887,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 35 44 M,Electronic,District,Y,ART,4,?
4888,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 45 54 F,Electronic,District,Y,ART,4,?
4889,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 45 54 M,Electronic,District,Y,ART,4,?
4890,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 5 14 F,Electronic,District,Y,ART,4,?
4891,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 5 14 M,Electronic,District,Y,ART,4,?
4892,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 55 64 F,Electronic,District,Y,ART,4,?
4893,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 55 64 M,Electronic,District,Y,ART,4,?
4894,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 65+ F,Electronic,District,Y,ART,4,?
4895,HMIS,DHIS,TBCF SMEAR NEGATIVE PULMONARY 65+ M,Electronic,District,Y,ART,4,?
4896,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 0 4 F,Electronic,District,Y,ART,4,?
4897,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 0 4 M,Electronic,District,Y,ART,4,?
4898,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 15 24 F,Electronic,District,Y,ART,4,?
4899,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 15 24 M,Electronic,District,Y,ART,4,?
4900,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 25 34 F,Electronic,District,Y,ART,4,?
4901,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 25 34 M,Electronic,District,Y,ART,4,?
4902,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 35 44 F,Electronic,District,Y,ART,4,?
4903,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 35 44 M,Electronic,District,Y,ART,4,?
4904,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 45 54 F,Electronic,District,Y,ART,4,?
4905,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 45 54 M,Electronic,District,Y,ART,4,?
4906,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 5 14 F,Electronic,District,Y,ART,4,?
4907,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 5 14 M,Electronic,District,Y,ART,4,?
4908,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 55 64 F,Electronic,District,Y,ART,4,?
4909,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 55 64 M,Electronic,District,Y,ART,4,?
4910,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 65+ F,Electronic,District,Y,ART,4,?
4911,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY NEW CASES 65+ M,Electronic,District,Y,ART,4,?
4912,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 0 4 F,Electronic,District,Y,ART,4,?
4913,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 0 4 M,Electronic,District,Y,ART,4,?
4914,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 15 24 F,Electronic,District,Y,ART,4,?
4915,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 15 24 M,Electronic,District,Y,ART,4,?
4916,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 25 34 F,Electronic,District,Y,ART,4,?
4917,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 25 34 M,Electronic,District,Y,ART,4,?
4918,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 35 44 F,Electronic,District,Y,ART,4,?
4919,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 35 44 M,Electronic,District,Y,ART,4,?
4920,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 45 54 F,Electronic,District,Y,ART,4,?
4921,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 45 54 M,Electronic,District,Y,ART,4,?
4922,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 5 14 F,Electronic,District,Y,ART,4,?
4923,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 5 14 M,Electronic,District,Y,ART,4,?
4924,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 55 64 F,Electronic,District,Y,ART,4,?
4925,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 55 64 M,Electronic,District,Y,ART,4,?
4926,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 65+ F,Electronic,District,Y,ART,4,?
4927,HMIS,DHIS,TBCF SMEAR POSITIVE PULMONARY RELAPSES 65+ M,Electronic,District,Y,ART,4,?
4928,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 0 4 F,Electronic,District,Y,ART,4,?
4929,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 0 4 M,Electronic,District,Y,ART,4,?
4930,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 15 24 F,Electronic,District,Y,ART,4,?
4931,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 15 24 M,Electronic,District,Y,ART,4,?
4932,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 25 34 F,Electronic,District,Y,ART,4,?
4933,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 25 34 M,Electronic,District,Y,ART,4,?
4934,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 35 44 F,Electronic,District,Y,ART,4,?
4935,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 35 44 M,Electronic,District,Y,ART,4,?
4936,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 45 54 F,Electronic,District,Y,ART,4,?
4937,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 45 54 M,Electronic,District,Y,ART,4,?
4938,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 5 14 F,Electronic,District,Y,ART,4,?
4939,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 5 14 M,Electronic,District,Y,ART,4,?
4940,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 55 64 F,Electronic,District,Y,ART,4,?
4941,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 55 64 M,Electronic,District,Y,ART,4,?
4942,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 65+ F,Electronic,District,Y,ART,4,?
4943,HMIS,DHIS,TBCF TREATMENT AFTER FAILURE 65+ M,Electronic,District,Y,ART,4,?
4944,HMIS,DHIS,TBCF TREATMENT AFTER LOST 0 4 F,Electronic,District,Y,ART,4,?
4945,HMIS,DHIS,TBCF TREATMENT AFTER LOST 0 4 M,Electronic,District,Y,ART,4,?
4946,HMIS,DHIS,TBCF TREATMENT AFTER LOST 15 24 F,Electronic,District,Y,ART,4,?
4947,HMIS,DHIS,TBCF TREATMENT AFTER LOST 15 24 M,Electronic,District,Y,ART,4,?
4948,HMIS,DHIS,TBCF TREATMENT AFTER LOST 25 34 F,Electronic,District,Y,ART,4,?
4949,HMIS,DHIS,TBCF TREATMENT AFTER LOST 25 34 M,Electronic,District,Y,ART,4,?
4950,HMIS,DHIS,TBCF TREATMENT AFTER LOST 35 44 F,Electronic,District,Y,ART,4,?
4951,HMIS,DHIS,TBCF TREATMENT AFTER LOST 35 44 M,Electronic,District,Y,ART,4,?
4952,HMIS,DHIS,TBCF TREATMENT AFTER LOST 45 54 F,Electronic,District,Y,ART,4,?
4953,HMIS,DHIS,TBCF TREATMENT AFTER LOST 45 54 M,Electronic,District,Y,ART,4,?
4954,HMIS,DHIS,TBCF TREATMENT AFTER LOST 5 14 F,Electronic,District,Y,ART,4,?
4955,HMIS,DHIS,TBCF TREATMENT AFTER LOST 5 14 M,Electronic,District,Y,ART,4,?
4956,HMIS,DHIS,TBCF TREATMENT AFTER LOST 55 64 F,Electronic,District,Y,ART,4,?
4957,HMIS,DHIS,TBCF TREATMENT AFTER LOST 55 64 M,Electronic,District,Y,ART,4,?
4958,HMIS,DHIS,TBCF TREATMENT AFTER LOST 65+ F,Electronic,District,Y,ART,4,?
4959,HMIS,DHIS,TBCF TREATMENT AFTER LOST 65+ M,Electronic,District,Y,ART,4,?
4960,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 0 4 FEMALE,Electronic,District,Y,ART,4,?
4961,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 0 4 MALE,Electronic,District,Y,ART,4,?
4962,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 15 14 MALE,Electronic,District,Y,ART,4,?
4963,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 15 24 FEMALE,Electronic,District,Y,ART,4,?
4964,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 15 24 MALE,Electronic,District,Y,ART,4,?
4965,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 25 34 FEMALE,Electronic,District,Y,ART,4,?
4966,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 25 34 MALE,Electronic,District,Y,ART,4,?
4967,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 35 44 FEMALE,Electronic,District,Y,ART,4,?
4968,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 35 44 MALE,Electronic,District,Y,ART,4,?
4969,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 45 54 FEMALE,Electronic,District,Y,ART,4,?
4970,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 45 54 MALE,Electronic,District,Y,ART,4,?
4971,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 5 14 FEMALE,Electronic,District,Y,ART,4,?
4972,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 5 14 MALE,Electronic,District,Y,ART,4,?
4973,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 55 64 FEMALE,Electronic,District,Y,ART,4,?
4974,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 55 64 MALE,Electronic,District,Y,ART,4,?
4975,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 64+> MALE,Electronic,District,Y,ART,4,?
4976,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 65+> FEMALE,Electronic,District,Y,ART,4,?
4977,HMIS,DHIS,TBHIVC STARTED ART B4 TREATMENT AGE 65+> MALE,Electronic,District,Y,ART,4,?
4978,HMIS,DHIS,TBHIVC STARTED ART WHILE ON TREATMENT AGE 0 4 FEMALE,Electronic,District,Y,ART,4,?
4979,HMIS,DHIS,TBHIVC STARTED ART WHILE ON TREATMENT AGE 0 4 MALE,Electronic,District,Y,ART,4,?
4980,HMIS,DHIS,TBHIVC STARTED ART WHILE ON TREATMENT AGE 15 14 MALE,Electronic,District,Y,ART,4,?
4981,HMIS,DHIS,TBHIVC STARTED ART WHILE ON TREATMENT AGE 15 24 FEMALE,Electronic,District,Y,ART,4,?
4982,HMIS,DHIS,TBHIVC STARTED ART WHILE ON TREATMENT AGE 15 24 MALE,Electronic,District,Y,ART,4,?
4983,HMIS,DHIS,TBHIVC STARTED ART WHILE ON TREATMENT AGE 25 34 FEMALE,Electronic,District,Y,ART,4,?
4984,HMIS,DHIS,TBHIVC STARTED ART WHILE ON TREATMENT AGE 25 34 MALE,Electronic,District,Y,ART,4,?
4985,HMIS,DHIS,TBHIVC STARTED ART WHILE ON TREATMENT AGE 35 44 FEMALE,Electronic,District,Y,ART,4,?
4986,HMIS,DHIS,TBHIVC STARTED ART WHILE ON TREATMENT AGE 35 44 MALE,Electronic,District,Y,ART,4,?
4987,HMIS,DHIS,TBHIVC STARTED ART WHILE ON TREATMENT AGE 45 54 FEMALE,Electronic,District,Y,ART,4,?
